7 days / 1 weeks|$1,844|(#83 rank, 10 theaters, $184 average)|64.7%|10 theaters|March 9, 2017|2/26/17|Spain|12/2/16|$571,546|28.7%|$1,992,197|
November 10, 2011|35 days / 5 weeks|$135,739|100.0%|n/a|0.0%|$135,739||$55,850|(#41 rank, 33 theaters, $1,692 average)|33 theaters|41.1%|52.2%|$201,099|10/23/11|Hong Kong|Newport|9/29/11|$104,930|
126 days / 18 weeks|$45,064,915|Fox Searchlight|June 27, 2003|$8 million|$45,064,915|54.5%|$37,654,970|45.5%|$82,719,885||$10,061,858|Horror|1 hrs. 53 min.|R|(#4 rank, 1,260 theaters, $7,985 average)|22.3%|1,407 theaters|October 30, 2003|32.8%|$145,098|6/25/03|Netherlands|-|5/29/03|$47,647|
|$10,061,858|Horror|1 hrs. 53 min.|R|(#4 rank, 1,260 theaters, $7,985 average)|22.3%|1,407 theaters|October 30, 2003|126 days / 18 weeks|$45,064,915|Fox Searchlight|June 27, 2003|$8 million|$45,064,915|54.5%|$37,654,970|45.5%|$82,719,885|44%|$287,122|12/3/03|New Zealand|-|10/9/03|$126,288|
$45,064,915|Fox Searchlight|June 27, 2003|$8 million|$45,064,915|54.5%|$37,654,970|45.5%|$82,719,885||$10,061,858|Horror|1 hrs. 53 min.|R|(#4 rank, 1,260 theaters, $7,985 average)|22.3%|1,407 theaters|October 30, 2003|126 days / 18 weeks|-|$74,728|3/9/03|Norway|-|2/28/02|-|
$10,061,858|Horror|1 hrs. 53 min.|R|(#4 rank, 1,260 theaters, $7,985 average)|22.3%|1,407 theaters|October 30, 2003|126 days / 18 weeks|$45,064,915|Fox Searchlight|June 27, 2003|$8 million|$45,064,915|54.5%|$37,654,970|45.5%|$82,719,885||14.9%|$150,819|6/29/03|Poland|-|5/30/03|$22,474|
Fox Searchlight|June 27, 2003|$8 million|$45,064,915|54.5%|$37,654,970|45.5%|$82,719,885||$10,061,858|Horror|1 hrs. 53 min.|R|(#4 rank, 1,260 theaters, $7,985 average)|22.3%|1,407 theaters|October 30, 2003|126 days / 18 weeks|$45,064,915|30.5%|$465,535|2/22/04|Russia - CIS|-|1/29/04|$141,956|
Horror|1 hrs. 53 min.|R|(#4 rank, 1,260 theaters, $7,985 average)|22.3%|1,407 theaters|October 30, 2003|126 days / 18 weeks|$45,064,915|Fox Searchlight|June 27, 2003|$8 million|$45,064,915|54.5%|$37,654,970|45.5%|$82,719,885||$10,061,858|32.1%|$6,565,595|9/4/03|Spain|-|7/18/03|$2,105,557|
June 27, 2003|$8 million|$45,064,915|54.5%|$37,654,970|45.5%|$82,719,885||$10,061,858|Horror|1 hrs. 53 min.|R|(#4 rank, 1,260 theaters, $7,985 average)|22.3%|1,407 theaters|October 30, 2003|126 days / 18 weeks|$45,064,915|Fox Searchlight|21.2%|$197,626|8/10/03|Turkey|Ozen Film|7/11/03|$41,982|
1 hrs. 53 min.|R|(#4 rank, 1,260 theaters, $7,985 average)|22.3%|1,407 theaters|October 30, 2003|126 days / 18 weeks|$45,064,915|Fox Searchlight|June 27, 2003|$8 million|$45,064,915|54.5%|$37,654,970|45.5%|$82,719,885||$10,061,858|Horror|23.9%|$9,762,194|12/15/02|United Kingdom|-|11/1/02|$2,331,922|
$45,064,915||Unknown|TBD|Horror|1 hrs. 53 min.|R|N/A|$45,064,915|100.0%|0.0%|n/a|11.7%|$1,941,549|5/29/16|United Kingdom|Fox|4/15/16|$227,590|
Drama|1 hrs. 22 min.|Unrated|(#94 rank, 1 theaters, $1,869 average)|9.9%|5 theaters|December 13, 2012|35 days / 5 weeks|$18,869|Oscilloscope Pictures|November 9, 2012|N/A|$18,869|100.0%|n/a|0.0%|$18,869||$1,869|23.1%|$54,699|6/9/13|Poland|Best|5/17/13|$12,611|
November 9, 2012|N/A|$18,869|100.0%|n/a|0.0%|$18,869||$1,869|Drama|1 hrs. 22 min.|Unrated|(#94 rank, 1 theaters, $1,869 average)|9.9%|5 theaters|December 13, 2012|35 days / 5 weeks|$18,869|Oscilloscope Pictures|26.1%|$57,640|5/12/13|Russia - CIS|P&I Films|3/14/13|$15,030|
Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|31.6%|$229,804|Final|Argentina|Fox|6/7/07|$72,525|
May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|29.5%|$2,068,055|Final|Australia|Fox|5/10/07|$610,253|
1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|36.3%|$364,905|Final|Austria|Centfox|8/31/07|$132,465|
N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|-|$54,677|Final|Bahrain|-|7/18/07|-|
R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|27.3%|$415,193|Final|Belgium|Fox|9/19/07|$113,142|
$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|36.6%|$13,184|Final|Bolivia|-|6/7/07|$4,826|
(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|37.3%|$167,103|Final|Brazil|-|6/1/07|$62,364|
44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|20%|$34,876|Final|Bulgaria|Alexandra|7/6/07|$6,981|
34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|-|$145,869|Final|Central America|-|6/1/07|-|
$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|25%|$139,999|Final|Chile|Fox|8/30/07|$35,002|
2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|29.3%|$114,937|Final|Colombia|-|8/31/07|$33,697|
55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|-|$22,608|Final|Croatia|-|9/6/07|-|
August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|-|$32,964|Final|Dominican Republic|-|6/28/07|-|
$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|-|$72,102|Final|Ecuador|-|9/7/07|-|
98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|-|$50,263|Final|Egypt|-|10/24/07|-|
|$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440|22%|$53,861|Final|Estonia|-|5/18/07|$11,846|
$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|25.8%|$108,472|Final|Finland|FS Film|9/7/07|$28,037|
$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||49%|$2,475,457|Final|France|Fox|9/19/07|$1,213,881|
Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|42.8%|$2,155,710|Final|Germany|Fox|8/30/07|$923,248|
Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|29.9%|$185,693|Final|Greece|Odeon|7/19/07|$55,545|
May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|37.7%|$564,365|Final|Hong Kong|Fox|5/10/07|$212,837|
1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|-|$62,851|Final|Iceland|-|6/1/07|-|
N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|-|$90,640|Final|India|-|8/17/07|-|
R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|-|$229,157|Final|Indonesia|-|5/9/07|-|
$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|43%|$734,112|Final|Italy|Fox|9/28/07|$315,324|
(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|-|$10,522|Final|Jamaica|-|5/9/07|-|
44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|26.8%|$1,283,662|Final|Japan|Fox|1/19/08|$344,374|
34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|21.9%|$53,341|Final|Latvia|-|7/6/07|$11,697|
$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|-|$25,512|Final|Lesser Antilles|-|6/6/07|-|
2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|23.6%|$93,997|Final|Lithuania|-|6/15/07|$22,142|
55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|32.6%|$354,585|Final|Malaysia|-|5/10/07|$115,482|
August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|31.5%|$1,662,497|Final|Mexico|Fox|6/1/07|$524,206|
$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|26.2%|$352,427|Final|New Zealand|Fox|5/10/07|$92,449|
98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|33.1%|$69,710|Final|Norway|Fox|9/7/07|$23,040|
|$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440|-|$3,563|Final|Oman|-|6/6/07|-|
$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|-|$147,136|Final|Peru|-|5/31/07|-|
$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||-|$303,977|Final|Philippines|-|5/9/07|-|
Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|-|$94,036|Final|Poland|-|8/31/07|-|
Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|-|$298,948|Final|Puerto Rico|-|5/10/07|-|
May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|-|$56,446|Final|Qatar|-|6/7/07|-|
1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|30.6%|$22,391|Final|Romania|InterCom|7/13/07|$6,853|
N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|44.9%|$1,536,405|Final|Russia - CIS|Fox|5/31/07|$689,331|
R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|51.3%|$404,328|Final|Singapore|-|5/10/07|$207,587|
$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|22.6%|$16,638|Final|Slovenia|CF|9/20/07|$3,768|
(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|44.4%|$28,434|7/29/07|South Africa|Fox|7/20/07|$12,627|
44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|-|$48,745|Final|South, East and West Africa|-|7/20/07|-|
34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|29.8%|$4,576,757|Final|Spain|Fox|6/29/07|$1,365,981|
$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|28.6%|$273,143|Final|Sweden|Fox|9/7/07|$78,123|
2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|23.1%|$208,301|Final|Switzerland|Fox|8/30/07|$48,082|
55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|15.2%|$688,036|Final|Taiwan|-|5/12/07|$104,282|
August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|50.7%|$401,676|Final|Thailand|-|5/17/07|$203,663|
$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|18.6%|$630,895|Final|Turkey|Ozen Film|7/13/07|$117,643|
98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|47.5%|$96,499|Final|Ukraine|Gemini|5/31/07|$45,843|
|$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440|53.2%|$138,776|Final|United Arab Emirates|-|6/7/07|$73,765|
$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|29.3%|$10,637,970|Final|United Kingdom|Fox|5/11/07|$3,121,276|
$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||24.4%|$16,795|Final|Uruguay|-|9/21/07|$4,103|
Fox Atomic|May 11, 2007|N/A|$28,638,916|44.6%|$35,599,524|55.4%|$64,238,440||$9,807,292|Horror|1 hrs. 31 min.|R|(#2 rank, 2,303 theaters, $4,258 average)|34.2%|2,305 theaters|August 16, 2007|98 days / 14 weeks|$28,638,916|21.5%|$504,950|Final|Venezuela|-|6/8/07|$108,640|
$7.5 million|November 22, 2009|Fox Searchlight|$32,391,374|53.3%|$28,331,360|46.7%|Romance|133 days / 19 weeks|(#9 rank, 817 theaters, $4,577 average)|11.5%|PG-13|July 17, 2009|1 hrs. 35 min.|$32,391,374|1,048 theaters|$60,722,734||2/7/10|15.8%|Argentina|Fox|$56,568|11/19/09|$358,052|
$7.5 million|November 22, 2009|Fox Searchlight|$32,391,374|53.3%|$28,331,360|46.7%|Romance|133 days / 19 weeks|(#9 rank, 817 theaters, $4,577 average)|11.5%|PG-13|July 17, 2009|1 hrs. 35 min.|$32,391,374|1,048 theaters|$60,722,734||10/25/09|21.6%|Australia|Fox|$939,601|9/17/09|$4,346,548|
Drama|1 hrs. 59 min.|Unrated|(#75 rank, 4 theaters, $2,455 average)|16.4%|6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|September 16, 2011|N/A|$59,954|2.3%|$2,551,601|97.7%|$2,611,555||$9,821|100%|$6,443|1/20/13|Argentina|-|1/17/13|$6,443|
September 16, 2011|N/A|$59,954|2.3%|$2,551,601|97.7%|$2,611,555||$9,821|Drama|1 hrs. 59 min.|Unrated|(#75 rank, 4 theaters, $2,455 average)|16.4%|6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|29.3%|$97,595|2/20/11|Austria|Filmladen|1/14/11|$28,586|
1 hrs. 59 min.|Unrated|(#75 rank, 4 theaters, $2,455 average)|16.4%|6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|September 16, 2011|N/A|$59,954|2.3%|$2,551,601|97.7%|$2,611,555||$9,821|Drama|20.2%|$23,790|8/7/11|Belgium|-|6/29/11|$4,808|
N/A|$59,954|2.3%|$2,551,601|97.7%|$2,611,555||$9,821|Drama|1 hrs. 59 min.|Unrated|(#75 rank, 4 theaters, $2,455 average)|16.4%|6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|September 16, 2011|-|$40,738|6/10/12|Brazil|-|12/30/11|-|
Unrated|(#75 rank, 4 theaters, $2,455 average)|16.4%|6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|September 16, 2011|N/A|$59,954|2.3%|$2,551,601|97.7%|$2,611,555||$9,821|Drama|1 hrs. 59 min.|-|$10,623|5/1/11|Czech Republic|CinemArt|4/14/11|-|
$59,954|2.3%|$2,551,601|97.7%|$2,611,555||$9,821|Drama|1 hrs. 59 min.|Unrated|(#75 rank, 4 theaters, $2,455 average)|16.4%|6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|September 16, 2011|N/A|100%|$7,872|12/11/11|Denmark|-|12/4/11|$7,872|
(#75 rank, 4 theaters, $2,455 average)|16.4%|6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|September 16, 2011|N/A|$59,954|2.3%|$2,551,601|97.7%|$2,611,555||$9,821|Drama|1 hrs. 59 min.|Unrated|6.9%|$2,388,062|2/20/11|Germany|X Verleih|12/23/10|$165,114|
2.3%|$2,551,601|97.7%|$2,611,555||$9,821|Drama|1 hrs. 59 min.|Unrated|(#75 rank, 4 theaters, $2,455 average)|16.4%|6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|September 16, 2011|N/A|$59,954|-|$465,622|4/1/12|Malaysia|FiveStar|3/30/12|-|
16.4%|6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|September 16, 2011|N/A|$59,954|2.3%|$2,551,601|97.7%|$2,611,555||$9,821|Drama|1 hrs. 59 min.|Unrated|(#75 rank, 4 theaters, $2,455 average)|-|$6,744|4/22/12|Portugal|-|4/12/12|-|
$2,551,601|97.7%|$2,611,555||$9,821|Drama|1 hrs. 59 min.|Unrated|(#75 rank, 4 theaters, $2,455 average)|16.4%|6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|September 16, 2011|N/A|$59,954|2.3%|15.5%|$51,393|8/28/11|Russia - CIS|Report|6/9/11|$7,968|
6 theaters|December 22, 2011|98 days / 14 weeks|$59,954|Strand|September 16, 2011|N/A|$59,954|2.3%|$2,551,601|97.7%|$2,611,555||$9,821|Drama|1 hrs. 59 min.|Unrated|(#75 rank, 4 theaters, $2,455 average)|16.4%|34.2%|$34,223|10/9/11|South Korea|-|9/29/11|$11,692|
